"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","pH","sulphates","alcohol","quality","wine_type","wine_type_bin","acidity_ratio","alcohol_va_ratio","sugar_body_ratio","sulfur_efficiency"
6.9,0.39,0.24,2.1,0.102,4,3.44,0.58,11.4,4,"red",0,10.9523635676769,29.2306942802711,23.9397270871112,0.579710060911585
12.6,0.41,0.54,2.8,0.103,19,3.21,0.76,11.3,6,"red",0,13.2631439335327,27.5609083880283,31.6396424720401,1.50793638825902
9.8,0.51,0.19,3.2,0.081,8,3.23,0.58,10.5,6,"red",0,13.9999800000286,20.588194925108,33.5996472037044,0.816326447313628
10.8,0.29,0.42,1.6,0.084,19,3.28,0.73,11.9,6,"red",0,15.2112461813434,41.0343412608922,19.0397734266962,1.7592590963649
7.1,0.715,0,2.35,0.071,21,3.29,0.45,9.4,5,"red",0,9.93005604187966,13.1468347596717,22.0897923559519,2.95774606228929
9.1,0.66,0.15,3.2,0.097,9,3.28,0.54,9.6,5,"red",0,11.2345540314148,14.5454325069204,30.7197050908311,0.989010880328475
7,0.685,0,1.9,0.099,9,3.34,0.6,9.7,5,"red",0,10.2189631839954,14.1605632692507,18.4298212307341,1.28571410204084
4.9,0.42,0,2.1,0.048,16,3.71,0.74,14,7,"red",0,11.666638888955,33.3332539684429,29.3995884057623,3.26530545606011
6.7,0.54,0.13,2,0.076,15,3.61,0.64,9.8,5,"red",0,9.99998507464914,18.1481145405286,19.5998079218824,2.23880563599916
7.1,0.48,0.28,2.8,0.068,6,3.24,0.53,10.3,5,"red",0,9.3420929709303,21.4582886285654,28.8397029510596,0.845070303511225
7.1,0.46,0.14,2.8,0.076,15,3.36,0.49,10.7,5,"red",0,11.833313611144,23.2608189982196,29.9596794314301,2.11267575877806
7.5,0.27,0.34,2.3,0.05,4,3.4,0.64,11,7,"red",0,12.2950618113741,40.7405898496672,25.2997217030613,0.533333262222232
7.8,0.57,0.09,2.3,0.065,34,3.46,0.74,12.7,8,"red",0,11.8181639118729,22.2806626655041,29.2096290377112,4.35897380013156
5.9,0.61,0.08,2.1,0.071,16,3.56,0.77,11.1,6,"red",0,8.55071224534457,18.1966914808336,23.309741261872,2.7118639471417
7.5,0.685,0.07,2.5,0.058,5,3.38,0.55,10.9,4,"red",0,9.93376167713685,15.9123855293642,27.2497029782375,0.66666657777779
10.4,0.44,0.42,1.5,0.145,34,3.38,0.86,9.9,3,"red",0,12.0930091941754,22.4999488637526,14.8498529864554,3.26923045488169
11.6,0.47,0.44,1.6,0.147,36,3.38,0.86,9.9,4,"red",0,12.7472387392981,21.0637849706703,15.8398431855525,3.10344800832345
8.8,0.685,0.26,1.6,0.088,16,3.32,0.47,9.4,5,"red",0,9.31215945803232,13.7226077042223,15.0398586253289,1.81818161157027
7.6,0.665,0.1,1.5,0.066,27,3.39,0.51,9.3,5,"red",0,9.93462753643459,13.984941376028,13.9498702662065,3.55263111149591
6.7,0.28,0.28,2.4,0.012,36,3.26,0.39,11.7,7,"red",0,11.9642643495279,41.7855650515534,28.0796714678438,5.37313352639798
10.1,0.31,0.35,1.6,0.075,9,3.24,0.83,11.2,7,"red",0,15.3030071166559,36.1289157131751,17.9197992982479,0.891089020684255
6,0.5,0.04,2.2,0.092,13,3.46,0.47,10,5,"red",0,11.1110905350175,19.99996000008,21.9997800022,2.16666630555562
11.1,0.42,0.47,2.65,0.085,9,3.24,0.77,12.1,7,"red",0,12.4718960989931,28.8094552155828,32.0646120181946,0.810810737764799
6.6,0.66,0,3,0.115,21,3.45,0.63,10.3,5,"red",0,9.9999848485078,15.6060369605501,30.8996817332781,3.18181769972459
10.6,0.5,0.45,2.6,0.119,34,3.23,0.72,10.9,6,"red",0,11.1578829917021,21.7999564000872,28.339691097367,3.20754686721256
7.1,0.685,0.35,2,0.088,9,3.28,0.62,9.4,5,"red",0,6.85989675372294,13.7226077042223,18.7998232816612,1.26760545526684
9.9,0.25,0.46,1.7,0.062,26,3.18,0.83,10.6,6,"red",0,13.9436423328981,42.3998304006784,18.0198089900247,2.6262623609836
6.4,0.64,0.21,1.8,0.081,14,3.59,0.66,9.8,5,"red",0,7.52940290658482,15.3124760742561,17.6398271296941,2.18749965820318
7.4,0.68,0.16,1.8,0.078,12,3.5,0.7,9.9,6,"red",0,8.80951332200795,14.5588021194086,17.8198235837465,1.62162140248359
6.4,0.63,0.21,1.6,0.08,12,3.58,0.66,9.8,5,"red",0,7.61903854876363,15.5555308642367,15.6798463375059,1.8749997070313
9.3,0.43,0.44,1.9,0.085,9,3.28,0.55,9.5,5,"red",0,10.6896428854679,22.0929718768096,18.049828526629,0.96774183142561
8,0.42,0.32,2.5,0.08,26,3.22,1.07,9.7,5,"red",0,10.8107962016268,23.0951831067069,24.2497647772817,3.24999959375005
9.3,0.36,0.39,1.5,0.08,41,3.47,0.73,10.9,6,"red",0,12.3999834666887,30.2776936730731,16.3498217869425,4.40860167649444
7.6,0.735,0.02,2.5,0.071,10,3.51,0.71,11.7,7,"red",0,10.066211832832,15.9183456893256,29.249657779004,1.31578930055404
8.2,0.26,0.34,2.5,0.073,16,3.4,0.78,11.3,7,"red",0,13.6666438889268,43.4613713024181,28.2496807786072,1.95121927424155
11.7,0.28,0.47,1.7,0.054,17,3.15,0.67,10.6,7,"red",0,15.5999792000277,37.8570076535441,18.0198089900247,1.45299132880416
6.8,0.56,0.22,1.8,0.074,15,3.4,0.82,11.2,6,"red",0,8.71793754110572,19.9999642857781,20.1597742105288,2.20588202854676
7.2,0.62,0.06,2.7,0.077,15,3.51,0.54,9.5,5,"red",0,10.5882197232063,15.3225559313614,25.6497563273149,2.08333304398152
5.8,1.01,0.66,2,0.039,15,3.66,0.6,11.5,6,"red",0,3.47305181254383,11.386127340468,22.9997355030417,2.58620645065406
7.5,0.42,0.32,2.7,0.067,7,3.24,0.44,10.4,5,"red",0,10.1351214390251,24.761845805129,28.0797079710371,0.933333208888905
7.2,0.62,0.06,2.5,0.078,17,3.51,0.53,9.7,5,"red",0,10.5882197232063,15.6451360562322,24.2497647772817,2.36111078317906
7.2,0.635,0.07,2.6,0.077,16,3.51,0.54,9.7,5,"red",0,10.2127514712745,15.2755664951709,25.2197553683729,2.22222191358029
6.8,0.49,0.22,2.3,0.071,13,3.41,0.83,11.3,6,"red",0,9.57745129936437,23.0611774261685,25.9897063163186,1.91176442474053
6.9,0.51,0.23,2,0.072,13,3.4,0.84,11.2,6,"red",0,9.32431172390308,21.9607412534485,22.3997491228098,1.88405769796265
7.6,0.63,0.03,2,0.08,27,3.44,0.64,10.9,6,"red",0,11.5151340679787,17.3015598387939,21.79976238259,3.55263111149591
7.7,0.715,0.01,2.1,0.064,31,3.41,0.57,11.8,6,"red",0,10.6206750059655,16.5034734217155,24.7797075994503,4.02597350312032
6.9,0.56,0.03,1.5,0.086,36,3.53,0.57,10.6,5,"red",0,11.6948954323806,18.9285376276114,15.8998314617865,5.21739054820427
7.3,0.35,0.24,2,0.067,28,3.43,0.54,10,4,"red",0,12.3728603849824,28.5713469390087,19.999800002,3.83561591292933
9.1,0.21,0.37,1.6,0.067,6,3.23,0.58,11.1,7,"red",0,15.6896281213308,52.8568911576612,17.7598028661882,0.65934058688565
10.4,0.38,0.46,2.1,0.104,6,3.12,0.65,11.8,7,"red",0,12.3809376417409,31.0525498617109,24.7797075994503,0.57692302144971
8.8,0.31,0.4,2.8,0.109,7,3.31,0.79,11.8,7,"red",0,12.3943487403539,38.0643933406666,33.0396101326004,0.795454455061994
7.1,0.47,0,2.2,0.067,7,3.4,0.58,10.9,4,"red",0,15.1063508375514,23.1914400182127,23.979738620849,0.985915354096429
8.8,0.61,0.19,4,0.094,30,3.22,0.5,10,6,"red",0,10.9999862500172,16.3934157484988,39.999600004,3.40909052169426
7.2,0.6,0.04,2.5,0.076,18,3.53,0.55,9.5,5,"red",0,11.2499824219025,15.8333069444884,23.7497743771434,2.49999965277783
9.2,0.56,0.18,1.6,0.078,10,3.15,0.49,9.9,5,"red",0,12.4324156318708,17.6785398597502,15.8398431855525,1.0869564035917
7.6,0.715,0,2.1,0.068,30,3.48,0.65,11.4,6,"red",0,10.6293557631388,15.9440336447082,23.9397270871112,3.94736790166212
8.4,0.31,0.29,3.1,0.194,14,3.22,0.78,12,6,"red",0,13.9999766667056,38.7095525498305,37.1995536053567,1.66666646825399
8.9,0.75,0.14,2.5,0.086,9,3.34,0.64,10.5,5,"red",0,9.99998876405757,13.9999813333582,26.249724377894,1.01123584143418
9,0.8,0.12,2.4,0.083,8,3.33,0.65,10.4,6,"red",0,9.78259806239341,12.9999837500203,24.9597404186996,0.888888790123468
10.7,0.52,0.38,2.6,0.066,29,3.15,0.79,12.1,7,"red",0,11.888875679027,23.2691860207961,31.459619338606,2.71028012053457
6.8,0.57,0,2.5,0.072,32,3.43,0.56,11.2,6,"red",0,11.9298036319235,19.6490883349327,27.9996864035123,4.70588166089976
10.7,0.9,0.34,6.6,0.112,23,3.22,0.68,9.3,5,"red",0,8.62902529917315,10.3333218518646,61.3794291713087,2.14953250938949
7.2,0.34,0.24,2,0.071,30,3.44,0.58,10.1,5,"red",0,12.4137717003936,29.7057949829559,20.1997959820606,4.16666608796304
7.2,0.66,0.03,2.3,0.078,16,3.53,0.57,9.7,5,"red",0,10.4347674858442,14.6969474288675,22.3097835950991,2.22222191358029
10.1,0.45,0.23,1.9,0.082,10,3.22,0.65,9.3,6,"red",0,14.8529193339422,20.6666207408428,17.6698356705283,0.990098911871395
7.2,0.63,0.03,2.2,0.08,17,3.53,0.58,9.8,6,"red",0,10.9090743801903,15.5555308642367,21.5597887140706,2.36111078317906
7.1,0.59,0.01,2.3,0.08,27,3.42,0.58,10.7,6,"red",0,11.833313611144,18.1355624820975,24.6097366758176,3.80281636580051
8.3,0.31,0.39,2.4,0.078,17,3.31,0.77,12.5,7,"red",0,11.8571259183915,40.3224505727401,29.9996250046874,2.04819252431415
8.3,1.02,0.02,3.4,0.084,6,3.48,0.49,11,3,"red",0,7.98076155696004,10.784303152644,37.3995886045253,0.722891479169701
8.9,0.31,0.36,2.6,0.056,10,3.4,0.69,11.8,5,"red",0,13.2835622633399,38.0643933406666,30.6796379802718,1.12359537937131
7.4,0.635,0.1,2.4,0.08,16,3.58,0.69,10.8,7,"red",0,10.0680135129068,17.0078472317366,25.9197200670233,2.16216186997813
6.8,0.59,0.06,6,0.06,11,3.41,0.59,10.8,7,"red",0,10.4615223668887,18.3050537202479,64.7993001675582,1.61764682093429
9.2,0.58,0.2,3,0.081,15,3.23,0.59,9.5,5,"red",0,11.7948566732607,16.379282104686,28.4997292525721,1.63043460538754
7.2,0.54,0.27,2.6,0.084,12,3.39,0.71,11,5,"red",0,8.88887791496554,20.3703326475321,28.5996854034606,1.66666643518522
6.1,0.56,0,2.2,0.079,6,3.59,0.54,11.5,6,"red",0,10.8928376913613,20.5356776148614,25.2997090533459,0.983606396130099
7.4,0.52,0.13,2.4,0.078,34,3.43,0.59,10.8,6,"red",0,11.3845978698494,20.7691908284792,25.9197200670233,4.59459397370352
7.3,0.305,0.39,1.2,0.059,7,3.29,0.52,11.5,6,"red",0,10.5035820092345,37.7047944105101,13.799841301825,0.958903978232332
9.3,0.38,0.48,3.8,0.132,3,3.23,0.57,13.2,6,"red",0,10.8139409140222,34.7367506927613,50.1593378967398,0.322580610475203
9.1,0.28,0.46,9,0.114,3,3.18,0.6,10.9,6,"red",0,12.2972806793504,38.9284323984557,98.0989307216551,0.329670293442825
10,0.46,0.44,2.9,0.065,4,3.33,0.62,12.2,6,"red",0,11.1110987654458,26.5216814746055,35.3795683692659,0.399999960000004
9.4,0.395,0.46,4.6,0.094,3,3.27,0.64,12.2,7,"red",0,10.9941391881413,30.8859977569677,56.1193153443528,0.319148902218202
8.6,0.315,0.4,2.2,0.079,3,3.27,0.67,11.9,6,"red",0,12.0279552056571,37.7776578487052,26.1796884617073,0.348837168739864
5.3,0.715,0.19,1.5,0.161,7,3.62,0.61,11,5,"red",0,5.85634712005843,15.3845938677009,16.4998185019965,1.32075446778218
6.8,0.41,0.31,8.8,0.084,26,3.38,0.64,10.1,6,"red",0,9.44443132717871,24.6340862583262,88.8791023210666,3.82352884948105
8.4,0.36,0.32,2.2,0.081,32,3.3,0.72,11,6,"red",0,12.3529230104073,30.5554706792481,24.1997338029282,3.80952335600912
8.4,0.62,0.12,1.8,0.072,38,3.38,0.89,11.8,6,"red",0,11.3513360117081,19.0322273673752,21.2397493709574,4.52380898526084
9.6,0.41,0.37,2.3,0.091,10,3.24,0.56,10.5,5,"red",0,12.3076765286198,25.6096936348936,24.1497464276625,1.04166655815973
8.6,0.47,0.27,2.3,0.055,14,3.18,0.8,11.2,5,"red",0,11.6216059167488,23.8297365324755,25.7597114912313,1.6279067874527
8.6,0.22,0.36,1.9,0.064,53,3.47,0.87,11,7,"red",0,14.8275606421368,49.9997727283058,20.8997701025289,6.16278998107093
9.4,0.24,0.33,2.3,0.061,52,3.47,0.9,10.2,6,"red",0,16.4911991382471,42.4998229174045,23.4597607104407,5.5319143051155
8.4,0.67,0.19,2.2,0.093,11,3.2,0.59,9.2,4,"red",0,9.76743050298779,13.7313227890705,20.2398137937131,1.30952365362814
8.7,0.33,0.38,3.3,0.063,10,3.3,0.73,12,7,"red",0,12.2535038683044,36.3635261711328,39.5995248057023,1.14942515523849
6.6,0.61,0.01,1.9,0.08,8,3.69,0.73,10.5,5,"red",0,10.6451441207353,17.2130865359237,19.9497905271995,1.21212102846651
7.4,0.61,0.01,2,0.074,13,3.48,0.65,9.8,5,"red",0,11.9354646202184,16.0655474335288,19.5998079218824,1.75675651935723
7.6,0.4,0.29,1.9,0.078,29,3.45,0.59,9.5,6,"red",0,11.0144767906133,23.7499406251484,18.049828526629,3.81578897160671
8.8,0.3,0.38,2.3,0.06,19,3.39,0.72,11.8,6,"red",0,12.9411574394744,39.3332022226593,27.1396797517789,2.1590906637397
12,0.63,0.5,1.4,0.071,6,3.07,0.6,10.4,4,"red",0,10.6194596287968,16.5079103049043,14.5598485775748,0.499999958333337
7.2,0.38,0.38,2.8,0.068,23,3.34,0.72,12.9,7,"red",0,9.47367174516876,33.9472790861077,36.1195340580107,3.19444400077167
6.2,0.46,0.17,1.6,0.073,7,3.61,0.54,11.4,5,"red",0,9.8412542202314,24.782554820533,18.2397920663704,1.12903207596257
9.6,0.33,0.52,2.2,0.074,13,3.36,0.76,12.4,7,"red",0,11.2941043598772,37.5756437101706,27.2796617321945,1.35416652560765
9.9,0.27,0.49,5,0.082,9,3.19,0.52,12.5,7,"red",0,13.026298649607,46.2961248291673,62.4992187597655,0.909090817263554
10.1,0.43,0.4,2.6,0.092,13,3.22,0.64,10,7,"red",0,12.168660037759,23.2557598703259,25.9997400026,1.28712858543281
9.8,0.5,0.34,2.3,0.094,10,3.24,0.6,9.7,7,"red",0,11.6666527777943,19.3999612000776,22.3097835950991,1.02040805914203
8.3,0.3,0.49,3.8,0.09,11,3.27,0.64,12.1,7,"red",0,10.5063158147901,40.333198889337,45.9794436487318,1.32530104514445
10.2,0.44,0.42,2,0.071,7,3.14,0.79,11.1,7,"red",0,11.8604513250566,25.2272153926923,22.1997535827352,0.686274442522114
10.2,0.44,0.58,4.1,0.092,11,3.29,0.99,12,7,"red",0,9.99999019608804,27.2726652893971,49.1994096070847,1.07843126682046
8.3,0.28,0.48,2.1,0.093,6,3.26,0.62,12.4,7,"red",0,10.9210382617918,44.2855561230138,26.0396771080039,0.722891479169701
8.9,0.12,0.45,1.8,0.075,10,3.41,0.76,11.9,7,"red",0,15.6140076947233,99.1658402846643,21.4197451050333,1.12359537937131
8.2,0.31,0.4,2.2,0.058,6,3.31,0.68,11.2,7,"red",0,11.549279508057,36.1289157131751,24.6397240350908,0.731707227840582
10.2,0.34,0.48,2.1,0.052,5,3.2,0.69,12.1,7,"red",0,12.4390092207205,35.5881306231452,25.4096925427202,0.490196030372938
7.6,0.43,0.4,2.7,0.082,6,3.44,0.54,12.2,6,"red",0,9.15661547395726,28.3720270417976,32.9395981369027,0.789473580332424
8.5,0.21,0.52,1.9,0.09,9,3.36,0.67,10.4,5,"red",0,11.6438196660005,49.5235736972681,19.7597944981372,1.05882340484431
9,0.36,0.52,2.1,0.111,5,3.31,0.62,11.3,6,"red",0,10.2272611053851,31.3888016977731,23.72973185403,0.555555493827167
9.5,0.37,0.52,2,0.088,12,3.29,0.58,11.1,6,"red",0,10.6741453099491,29.9999189191381,22.1997535827352,1.26315776177287
6.4,0.57,0.12,2.3,0.12,25,3.47,0.71,11.3,7,"red",0,9.27534887630598,19.8245266236375,25.9897063163186,3.90624938964853
8,0.59,0.05,2,0.089,12,3.36,0.61,10,5,"red",0,12.4999804687805,16.9491238150444,19.999800002,1.49999981250002
8.5,0.47,0.27,1.9,0.058,18,3.16,0.85,11.1,6,"red",0,11.4864709642284,23.6169710277212,21.0897659035985,2.11764680968861
7.1,0.56,0.14,1.6,0.078,7,3.27,0.62,9.3,5,"red",0,10.1428426530819,16.6071132015836,14.879861617287,0.985915354096429
6.6,0.57,0.02,2.1,0.115,6,3.38,0.69,9.5,5,"red",0,11.1864217179293,16.6666374269519,19.9498104768005,0.909090771349883
8.8,0.27,0.39,2,0.1,20,3.15,0.69,11.2,6,"red",0,13.3333131313437,41.4813278469339,22.3997491228098,2.27272701446284
8.3,0.34,0.4,2.4,0.065,24,3.34,0.86,11,6,"red",0,11.2162010591878,32.3528460210411,26.3997096031944,2.8915659166788
9,0.38,0.41,2.4,0.103,6,3.13,0.58,11.9,7,"red",0,11.3923906425435,31.3157070639288,28.5596601400443,0.666666592592601
8.5,0.66,0.2,2.1,0.097,23,3.13,0.48,9.2,5,"red",0,9.88370943754716,13.9393728191321,19.3198222576352,2.70588203460211
9,0.4,0.43,2.4,0.068,29,3.2,0.6,12.2,6,"red",0,10.8433604296862,30.4999237501906,29.279642788358,3.22222186419757
6.7,0.56,0.09,2.9,0.079,7,3.46,0.61,10.2,5,"red",0,10.3076764497285,18.2142531888336,29.5796982870775,1.04477596346627
10.4,0.26,0.48,1.9,0.066,6,3.33,0.87,10.9,6,"red",0,14.0540350621148,41.9229156810935,20.7097742634605,0.57692302144971
10.1,0.38,0.5,2.4,0.104,6,3.22,0.65,11.6,7,"red",0,11.4772596849322,30.5262354572751,27.8396770597461,0.594059347122837
8.5,0.34,0.44,1.7,0.079,6,3.52,0.63,10.7,5,"red",0,10.8974219263821,31.4704956750127,18.1898053690825,0.705882269896204
8.8,0.33,0.41,5.9,0.073,7,3.3,0.62,12.1,7,"red",0,11.8918758217894,36.6665555558923,71.3891361914521,0.795454455061994
7.2,0.41,0.3,2.1,0.083,35,3.44,0.52,9.4,5,"red",0,10.1408307875623,22.9267733493333,19.7398144457442,4.86111043595688
8.4,0.59,0.29,2.6,0.109,31,3.15,0.5,9.1,5,"red",0,9.54544369835943,15.4237026716904,23.6597846959593,3.69047575113384
7,0.4,0.32,3.6,0.061,9,3.28,0.49,11.3,7,"red",0,9.72220871915456,28.2499293751766,40.6795403211944,1.28571410204084
12.2,0.45,0.49,1.4,0.075,3,3.13,0.63,10.4,5,"red",0,12.9787095971174,23.1110597532005,14.5598485775748,0.245901619188392
9.1,0.5,0.3,1.9,0.065,8,3.32,0.71,10.5,6,"red",0,11.3749857812678,20.999958000084,19.9497905271995,0.8791207825142
9.5,0.86,0.26,1.9,0.079,13,3.25,0.62,10,5,"red",0,8.48213528380778,11.6278934559378,18.9998100019,1.36842090858727
7.3,0.52,0.32,2.1,0.07,51,3.34,0.82,12.9,6,"red",0,8.69046584468352,24.8076446006835,27.089650543508,6.98630041283556
7.4,0.58,0,2,0.064,7,3.45,0.58,11.3,6,"red",0,12.7585986920712,19.4827250297844,22.5997446228858,0.94594581811543
9.8,0.34,0.39,1.4,0.066,3,3.19,0.55,11.4,7,"red",0,13.4246391443299,33.529313149079,15.9598180580741,0.30612241774261
7.1,0.36,0.3,1.6,0.08,35,3.44,0.5,9.4,5,"red",0,10.7575594582432,26.1110385804484,15.0398586253289,4.92957677048214
7.7,0.39,0.12,1.7,0.097,19,3.16,0.49,9.4,5,"red",0,15.0980096117459,24.1025023012762,15.979849789412,2.46753214707375
9.7,0.295,0.4,1.5,0.073,14,3.14,0.51,10.9,6,"red",0,13.9568144506267,36.9490272914329,16.3498217869425,1.44329882027847
7.1,0.34,0.28,2,0.082,31,3.45,0.48,9.4,5,"red",0,11.4515944329122,27.6469775088897,18.7998232816612,4.36619656814133
6.5,0.4,0.1,2,0.076,30,3.36,0.48,9.4,6,"red",0,12.999974000052,23.4999412501469,18.7998232816612,4.61538390532555
10,0.35,0.45,2.5,0.092,20,3.15,0.43,9.4,5,"red",0,12.4999843750195,26.8570661226682,23.4997791020764,1.99999980000002
7.7,0.6,0.06,2,0.079,19,3.39,0.62,10.1,6,"red",0,11.6666489899258,16.8333052778245,20.1997959820606,2.46753214707375
5.6,0.66,0,2.2,0.087,3,3.71,0.63,12.8,7,"red",0,8.48483562903692,19.3939100092273,28.1596395566137,0.535714190051037
8.9,0.84,0.34,1.4,0.05,4,3.12,0.48,9.1,6,"red",0,7.54236648951993,10.8333204365233,12.739884067055,0.449438151748522
6.4,0.69,0,1.65,0.055,7,3.47,0.53,12.9,6,"red",0,9.27534887630598,18.6956250788042,21.284725427042,1.09374982910159
7.5,0.43,0.3,2.2,0.062,6,3.44,0.72,11.5,7,"red",0,10.2739585288239,26.7441238508748,25.2997090533459,0.799999893333348
9.9,0.35,0.38,1.5,0.058,31,3.26,0.82,10.6,7,"red",0,13.5616252580476,30.2856277553493,15.8998314617865,3.13131281501891
9.1,0.29,0.33,2.05,0.063,13,3.26,0.84,11.7,7,"red",0,14.6773956816199,40.3446884665915,23.9847193787833,1.42857127158557
6.8,0.36,0.32,1.8,0.067,4,3.36,0.55,12.8,7,"red",0,9.99998529413927,35.5554567903978,23.0397050917748,0.58823520761247
8.2,0.43,0.29,1.6,0.081,27,3.25,0.54,10.3,5,"red",0,11.3888730710096,23.9534326664357,16.4798302577483,3.29268252528262
9.1,0.3,0.34,2,0.064,12,3.26,0.84,11.7,7,"red",0,14.2187277832378,38.9998700004333,23.3997262232032,1.3186811737713
8.9,0.35,0.4,3.6,0.11,12,3.23,0.7,12,7,"red",0,11.8666508444655,34.2856163268105,43.1994816062207,1.34831445524557
9.6,0.5,0.36,2.8,0.116,26,3.18,0.68,10.9,5,"red",0,11.1627777177003,21.7999564000872,30.519667335626,2.70833305121531
8.9,0.28,0.45,1.7,0.067,7,3.25,0.55,12.3,7,"red",0,12.1917641208711,43.9284145413766,20.9097428101634,0.786516765559914
8.9,0.32,0.31,2,0.088,12,3.17,0.55,10.4,6,"red",0,14.1269617032354,32.4998984378174,20.7997836822497,1.34831445524557
7.7,1.005,0.15,2.1,0.102,11,3.23,0.48,10,5,"red",0,6.66666089466589,9.95023885548373,20.9997900021,1.4285712430427
7.5,0.71,0,1.6,0.092,22,3.38,0.58,10,6,"red",0,10.5633654037107,14.0844872049476,15.9998400016,2.93333294222227
8,0.58,0.16,2,0.12,3,3.22,0.58,11.2,6,"red",0,10.8107962016268,19.3103115339456,22.3997491228098,0.374999953125006
10.5,0.39,0.46,2.2,0.075,14,3.06,0.84,11.4,6,"red",0,12.3529266436157,29.2306942802711,25.0797140912594,1.33333320634922
8.9,0.38,0.4,2.2,0.068,12,3.27,0.75,12.6,7,"red",0,11.4102417817413,33.157807479454,27.7196507324008,1.34831445524557
8,0.18,0.37,0.9,0.049,36,2.89,0.44,12.7,6,"red",0,14.5454280992216,70.5551635824245,11.4298548408435,4.49999943750007
7,0.5,0.14,1.8,0.078,10,3.53,0.61,10.4,5,"red",0,10.937482910183,20.7999584000832,18.7198053140247,1.42857122448982
11.3,0.36,0.66,2.4,0.123,3,3.2,0.53,11.9,6,"red",0,11.0784205113524,33.055463734823,28.5596601400443,0.265486702169318
7,0.51,0.09,2.1,0.062,4,3.35,0.54,10.5,5,"red",0,11.6666472222546,20.588194925108,22.049768477431,0.57142848979593
8.2,0.32,0.42,2.3,0.098,3,3.27,0.55,12.3,6,"red",0,11.0810661066674,38.4373798831879,28.2896520372799,0.365853613920291
7.7,0.58,0.01,1.8,0.088,12,3.32,0.56,10.5,7,"red",0,13.0508253375842,18.103417063074,18.8998015520837,1.55844135604658
8.6,0.83,0,2.8,0.095,17,3.33,0.6,10.4,6,"red",0,10.361433299478,12.5301053854152,29.1196971551496,1.97674395619256
7.9,0.31,0.32,1.9,0.066,14,3.41,0.56,12.6,6,"red",0,12.5396626354561,40.645030177322,23.9396983598007,1.77215167441118
6.4,0.795,0,2.2,0.065,28,3.49,0.52,11.6,5,"red",0,8.05030433923982,14.5911766148722,25.5197039714339,4.37499931640636
7.2,0.34,0.21,2.5,0.075,41,3.37,0.54,10.1,6,"red",0,13.0908852892995,29.7057949829559,25.2497449775757,5.69444365354949
7.1,0.59,0,2.1,0.091,9,3.42,0.55,11.5,7,"red",0,12.0338779086815,19.491492387301,24.1497222781938,1.26760545526684
7.3,0.55,0.01,1.8,0.093,9,3.35,0.58,11,7,"red",0,13.0356910076946,19.9999636364298,19.7997822023958,1.23287654344157
8.1,0.82,0,4.1,0.095,5,3.36,0.53,9.6,5,"red",0,9.87803673410154,11.7073027959722,39.3596221476274,0.617283874409398
7.5,0.57,0.08,2.6,0.089,14,3.3,0.59,10.4,6,"red",0,11.5384437870096,18.2455820252947,27.0397187869246,1.86666641777781
8.9,0.745,0.18,2.5,0.077,15,3.2,0.47,9.7,6,"red",0,9.62161121987976,13.0201167515211,24.2497647772817,1.68539306905696
10.1,0.37,0.34,2.4,0.085,5,3.17,0.65,10.6,7,"red",0,14.2253320769971,28.6485712200778,25.4397303388584,0.495049455935697
7.6,0.31,0.34,2.5,0.082,26,3.22,0.59,12.5,7,"red",0,11.6922897041697,40.3224505727401,31.2496093798827,3.4210521814405
7.3,0.91,0.1,1.8,0.074,20,3.35,0.56,9.2,5,"red",0,7.22771561612315,10.109879000133,16.5598476494016,2.73972565209238
8.7,0.41,0.41,6.2,0.078,25,3.24,0.77,12.6,7,"red",0,10.6097431588498,30.7316323618723,78.1190157004022,2.87356288809622
8.9,0.5,0.21,2.2,0.088,21,3.33,0.83,11.1,6,"red",0,12.5351936124034,22.1999556000888,24.4197289410088,2.35955029667974
7.4,0.965,0,2.2,0.088,16,3.58,0.67,10.2,5,"red",0,7.6683858358696,10.5699372332257,22.4397711143346,2.16216186997813
6.9,0.49,0.19,1.7,0.079,13,3.38,0.64,9.8,6,"red",0,10.147043901406,19.9999591837568,16.6598367336,1.88405769796265
9.5,0.39,0.41,8.9,0.069,18,3.29,0.81,10.9,7,"red",0,11.8749851562686,27.9486462855223,97.0089426025257,1.8947366426593
6.4,0.39,0.33,3.3,0.046,12,3.36,0.62,12.2,6,"red",0,8.88887654322702,31.281971071869,40.2595088339922,1.8749997070313
6.9,0.44,0,1.4,0.07,32,3.32,0.58,11.4,6,"red",0,15.6817825414033,25.9090320249272,15.9598180580741,4.63768048729268
7.6,0.78,0,1.7,0.076,33,3.31,0.62,10.7,6,"red",0,9.74357725182404,13.7179311308575,18.1898053690825,4.34210469182833
7.1,0.43,0.17,1.8,0.082,27,3.49,0.64,10.4,5,"red",0,11.833313611144,24.1859902651389,18.7198053140247,3.80281636580051
